3.3029733959311423, 3.657276995305164
4.957731211114928, 5.009389671361502
5.2892247795717395, 4.746478873239437
5.7573876865529225, 4.586854460093897
5.358074735676935, 5.431924882629108
5.382381006908661, 5.328638497652582
5.743799381655789, 5.873239436619718
5.875918928203367, 6.380281690140846
5.929249207985038, 5.976525821596244
5.909668307950685, 5.892018779342723
6.051124088705675, 5.88262910798122
6.085262796289934, 5.873239436619718
6.124523836787663, 6.164319248826291
6.197480819878621, 5.901408450704226
6.246268941562654, 5.910798122065728
6.251322569563724, 6.126760563380282
6.304981106149089, 6.126760563380282
6.348868277415168, 6.107981220657277
6.207740753463872, 6.52112676056338
6.324699416008245, 6.380281690140846
6.353914271537082, 6.314553990610329
6.426993396694531, 6.2018779342723
6.408030840871788, 6.87793427230047
6.43695560899271, 6.455399061032864
6.4905607084239865, 6.389671361502348
6.573441734417344, 6.333333333333334
6.627153708156801, 6.39906103286385
6.636970876751022, 6.474178403755869
6.695614336425054, 6.605633802816902
6.719912973777625, 6.492957746478874
6.729585098667888, 6.389671361502348
6.754051681361885, 6.483568075117371
6.754128020153441, 6.577464788732394
6.7688766746822395, 6.71830985915493
6.81271040879423, 6.633802816901409
6.827268216344136, 6.539906103286386
6.846681171037062, 6.417840375586854
6.871285163555861, 6.68075117370892
6.905523111569144, 6.793427230046949
6.8617733501278675, 6.981220657276996
7.017657162487119, 6.71830985915493
7.056742623764267, 6.793427230046949
7.100645062788656, 6.793427230046949
7.1493797473186, 6.737089201877934
7.008122447421657, 6.990610328638498
7.0568571319516025, 6.934272300469484
7.095904423832971, 6.962441314553991
7.130073666933853, 6.990610328638498
7.052490553074545, 7.563380281690141
7.149799610672163, 7.253521126760564
7.174228023970381, 7.300469483568076
7.252276804458186, 7.300469483568076
7.188694224970419, 7.093896713615024
7.247207908698805, 7.065727699530516
7.242238253368448, 6.953051643192488
7.300881713042482, 7.084507042253522
7.325340661857323, 7.169014084507042
7.378953395167754, 7.112676056338028
7.388625520058017, 7.009389671361502
7.39338906065117, 6.868544600938968
7.559227451429443, 6.849765258215963
7.447291881369518, 7.169014084507042
7.379045001717623, 7.225352112676056
7.369365242948204, 7.31924882629108
7.437657925875033, 7.31924882629108
7.506072750868354, 7.469483568075118
7.593892896675445, 7.488262910798122
7.657223558151074, 7.384976525821597
7.67199511431734, 7.553990610328639
7.696431161494713, 7.610328638497653
7.754899041948166, 7.525821596244132
7.70630940112218, 7.76056338028169
7.945173479903813, 7.563380281690141
7.989144623840605, 7.647887323943662
8.038146494140998, 7.92018779342723
8.443207756021222, 8.145539906103286
